RouteID,POL_Code,POD_Code,Distance,Average_Transit_Days,Number_Of_Travels,Total_Incidents_Count,Carbon_Emissions,Cargo_Value,Route_Duration,Incident_Date,Average_Vessel_Age,Crew_Experience_Level,Days_Since_Incident,Recent_Incidents,Total_Recent_Incidents,Previous_Safety_Awards_no,Previous_Safety_Awards_yes,Training_Programs_irregular,Training_Programs_regular,Incident_Severity_critical,Incident_Severity_major,Incident_Severity_minor,Cargo_Type_hazardous,Cargo_Type_non-hazardous,Navigational_Risks_clear,Navigational_Risks_congested areas,Navigational_Risks_shallow waters,Regulatory_Compliance_compliant,Regulatory_Compliance_non-compliant,Ship_Maintenance_Records_overdue,Ship_Maintenance_Records_up-to-date,Insurance_Coverage_full,Insurance_Coverage_none,Insurance_Coverage_partial,Ship_Type_bulk carrier,Ship_Type_container,Emergency_Response_Plans_in place,Emergency_Response_Plans_not in place,RiskScore,RiskScore_Category
75,POL1,POD2,0.32996409690045714,0.39754530786910613,0.6041666666666666,0.42857142857142855,0.6573440755633126,0.4506542009009145,0.4174905261894142,2023-11-18 13:54:32.479650,0.408364109341893,0.5377548642376242,269,0,0.0,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,0.7582670993155689,High Risk
76,POL1,POD1,0.45787555861778717,0.3392676325092545,0.3541666666666667,0.6428571428571428,0.5025688693582726,0.39267742266170996,0.4820720036177797,2024-04-16 13:54:32.479650,0.5262971165252045,0.4452913784867475,119,0,0.0,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,0.46914146261846246,Medium Risk
77,POL1,POD3,0.3735418573509369,0.617143224582546,0.9999999999999999,0.21428571428571427,0.4629067365678486,0.6409247099730333,0.524153156548146,2024-06-17 13:54:32.479650,0.7533209641166749,0.7537868135796159,57,0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,0.6600180769352851,High Risk
78,POL1,POD2,0.4067090889762356,0.369349533013985,0.8333333333333333,0.21428571428571427,0.27933390413524756,0.4081523053958546,0.4569689069683752,2023-11-11 13:54:32.479650,0.20704149585107257,0.5345026292407513,276,0,0.0,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,0.5294152078607107,Medium Risk
79,POL1,POD3,0.303532564725462,0.9999999999999999,0.375,0.2857142857142857,0.5264670258786663,0.36755212713910906,0.35219537918231514,2023-08-28 13:54:32.479650,0.3896501870561307,0.3777897013556417,351,0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,0.5357578865119018,Medium Risk
80,POL3,POD2,0.34832148843724986,0.5419169247148952,0.9791666666666666,0.2857142857142857,0.9342877698529506,0.48375929743800977,0.5752604365397055,2024-03-23 13:54:32.479650,0.4163720006708424,0.5880398837135254,143,0,0.0,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,0.680089321470848,High Risk
81,POL1,POD1,0.3407999250559086,0.6374344668743807,0.20833333333333331,0.21428571428571427,0.5676737903072706,0.4350014316708108,0.609039198448596,2023-09-10 13:54:32.479650,0.467815444704431,0.6758358455272467,338,0,0.0,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,0.2840413882966387,Low Risk
82,POL3,POD2,0.6208705050474138,0.4946698095408655,0.3958333333333333,0.42857142857142855,0.6697499247045946,0.21869524088791287,0.700938921866157,2023-08-18 13:54:32.479650,0.5249271178656147,0.6564960035944969,361,0,0.0,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,0.719263104253545,High Risk
83,POL2,POD3,0.494781750790542,0.3028213577827157,0.7708333333333333,0.5,0.7462167417800254,0.3868242454865391,0.5900404974225992,2024-07-28 13:54:32.479650,0.5208123797218225,0.6254359674703158,16,0,0.0,False,True,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,0.4544320419520887,Medium Risk
84,POL2,POD2,0.46680799851012544,0.2849288507492077,0.2708333333333333,0.21428571428571427,0.5862205905139686,0.5857886796008127,0.07005715755010189,2024-01-09 13:54:32.479650,0.4933000134634879,0.7168192322635187,217,0,0.0,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,0.45106124504486717,Medium Risk
85,POL2,POD3,0.5711105864279031,0.3252919366357331,0.0625,0.21428571428571427,0.4628280417777338,0.2773500095044365,0.3189248777450513,2023-11-18 13:54:32.479650,0.6493943707769767,0.5029012674851328,269,0,0.0,False,True,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,0.5190152345933736,Medium Risk
86,POL1,POD2,0.5882642574012594,0.5028070019549183,0.7499999999999999,0.5,0.6132214890254848,0.60718425630423,0.44645046210063133,2023-12-19 13:54:32.479650,0.5830248274653417,0.8567734806967464,238,0,0.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,0.8961198520894985,High Risk
87,POL2,POD3,0.18361588054095213,0.23030085781013976,0.0625,0.21428571428571427,0.7592620826629524,0.5366335977986321,0.468912065103228,2023-10-15 13:54:32.479650,0.47911674432308954,0.6420523905796255,303,0,0.0,False,True,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,0.41746738933579713,Medium Risk
88,POL2,POD1,0.6784092862232275,0.5575660201727294,0.7291666666666666,0.2857142857142857,0.4813464545643457,0.7638304505223401,0.22678286842728945,2024-03-27 13:54:32.479650,0.2180585681587901,0.5143926655436171,139,0,0.0,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,0.5806710047380558,Medium Risk
89,POL2,POD2,0.26118901276613615,0.4020769015047452,0.14583333333333331,0.14285714285714285,0.6608602050106256,0.5973177121868631,0.3240875071282725,2024-07-01 13:54:32.479650,0.44686329888396903,0.5929708037632349,43,0,0.0,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,0.14913140642885042,Low Risk
90,POL1,POD1,0.5020724136646774,0.5636120966191008,0.20833333333333331,0.7142857142857142,0.6210592446291929,0.3745830484811396,0.4096780541363201,2024-03-21 13:54:32.479650,0.4313043084529712,0.438323829481289,145,0,0.0,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,True,False,0.7017241062085927,High Risk
91,POL2,POD2,0.4369299962181481,0.47548938854902556,0.4166666666666667,0.3571428571428571,0.5051092475214836,0.4002169987516054,0.5205620992663108,2023-08-23 13:54:32.479650,0.5778009293603207,0.44627181336671584,356,0,0.0,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,0.6821097510461438,High Risk
92,POL3,POD2,0.37922146467586015,0.29235259905362054,0.5833333333333333,0.2857142857142857,0.3482104979075253,0.45859842434067993,0.33709384823842137,2024-01-09 13:54:32.479650,0.42245093509860127,0.5157760941915215,217,0,0.0,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,0.4440394664913625,Medium Risk
93,POL1,POD1,0.4206010059040406,0.4605377499890969,0.16666666666666666,0.42857142857142855,0.7169671282379724,0.36329290634434236,0.4341758594062183,2024-08-08 13:54:32.479650,0.5583788793300374,0.4398140137876352,5,1,1.0,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,0.5063893089824071,Medium Risk
94,POL2,POD3,0.4207359125030026,0.4545310835175683,0.16666666666666666,0.5714285714285714,0.7002684707290563,0.5677015120206741,0.32261415142301153,2024-02-15 13:54:32.479650,0.3044811951712364,0.5786211179585405,180,0,0.0,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,True,True,False,0.39838239719748125,Medium Risk
95,POL3,POD1,0.23241000863840688,0.457391330297085,0.3541666666666667,0.2857142857142857,0.5693272284130175,0.49591121958597856,0.5179624949444049,2024-05-17 13:54:32.479650,0.643999108803878,0.5193418000370994,88,0,0.0,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,0.5917130882324257,Medium Risk
96,POL1,POD1,0.44050738880461593,0.2899424050448034,0.3541666666666667,0.6428571428571428,0.4678943099022565,0.3104269172515138,0.4250753868426874,2024-05-04 13:54:32.479650,0.4584372795380801,0.5739115615258074,101,0,0.0,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,0.5357855845558626,Medium Risk
97,POL3,POD2,0.5111136004808129,0.5024641738647408,0.10416666666666667,0.07142857142857142,0.27269949689522205,0.28111858645633664,0.7267212704656103,2024-08-10 13:54:32.479650,0.3191380086832443,0.5726040872569672,3,1,1.0,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,0.44882371803449106,Medium Risk
98,POL1,POD3,0.22769717370240927,0.3703078151828203,0.6458333333333333,0.5714285714285714,0.7555098089736172,0.4369190730316556,0.3667871142452658,2024-04-05 13:54:32.479650,0.25216175153149634,0.4763081584593093,130,0,0.0,False,True,False,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,True,False,0.534201177509154,Medium Risk
99,POL2,POD3,0.7522814643295,0.3464660418909621,0.6041666666666666,0.21428571428571427,0.2559232177099419,0.3405968646421244,0.26310522290770966,2023-11-30 13:54:32.479650,0.5471732773496661,0.8172463621143856,257,0,0.0,False,True,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,0.4321241419443374,Medium Risk
100,POL3,POD1,0.395719098567914,0.3382830450882517,0.3333333333333333,0.14285714285714285,0.3791496110833395,0.8052181462768266,0.3555348364029566,2023-11-12 13:54:32.479650,0.5556227440259874,0.6471901880564305,275,0,0.0,False,True,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,0.5392238320204609,Medium Risk
101,POL3,POD1,0.13401192702836084,0.6492918135129588,0.4583333333333333,0.21428571428571427,0.8416652348099956,0.3231576743149986,0.3663603575768255,2023-12-15 13:54:32.479650,0.5808802523056941,0.3642695227672662,242,0,0.0,False,True,True,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,0.7095247547320805,High Risk
102,POL2,POD3,0.3929353636054037,0.6637707249838084,0.7291666666666666,0.2857142857142857,0.4353579495861993,0.7653289450539604,0.7455889903348132,2023-11-02 13:54:32.479650,0.17838851040829776,0.4999721932170411,285,0,0.0,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,0.5870163056814756,Medium Risk
103,POL1,POD1,0.40569247227954386,0.5323137014791471,0.7291666666666666,0.3571428571428571,0.5240228829190325,0.5441786550899996,0.655874836405155,2023-12-11 13:54:32.479650,0.3552405398580248,0.9672376904993808,246,0,0.0,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,0.7153105425022872,High Risk
104,POL2,POD2,0.8350285550784932,0.46491543238767663,0.3333333333333333,0.3571428571428571,0.3283639007872054,0.7129312497875546,0.4881122851545152,2024-07-03 13:54:32.479650,0.5791517049630002,0.5821108878408169,41,0,0.0,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,0.42782802389244035,Medium Risk
105,POL2,POD2,0.4337359229531148,0.49611654734608757,0.5624999999999999,0.21428571428571427,0.41807346346269897,0.5777813962182077,0.42044255179062695,2024-05-05 13:54:32.479650,0.41548000285148684,0.4437842403805441,100,0,0.0,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,True,0.3872361032704277,Medium Risk
106,POL1,POD1,0.4898800797770143,0.6078299589406688,0.6666666666666666,0.14285714285714285,0.6728363571427893,0.7005214346104194,0.07975640620992386,2024-06-24 13:54:32.479650,0.24742709512313532,0.5891315666440496,50,0,0.0,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,0.3761033808396011,Medium Risk
107,POL3,POD2,0.32432286531983856,0.391746801739428,0.9791666666666666,0.2857142857142857,0.5820285492828656,0.26865143347953996,0.31441909058241924,2024-05-11 13:54:32.479650,0.6091127119656764,0.7342333077242592,94,0,0.0,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,0.5797799121997704,Medium Risk
108,POL3,POD3,0.7059049349179053,0.2953490829408826,0.04166666666666667,0.21428571428571427,0.9267036413237373,0.2162117848821608,0.44074124050561136,2023-09-28 13:54:32.479650,0.4776998629844588,0.43090025026195533,320,0,0.0,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,True,0.6526427415059036,Medium Risk
109,POL3,POD1,0.369690229472462,0.20876237679691267,0.22916666666666666,0.2857142857142857,0.3992611792966278,0.5716750273083444,0.3486107764864097,2024-05-10 13:54:32.479650,0.2758408157721603,0.7315901181525357,95,0,0.0,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,0.491803393287415,Medium Risk
110,POL3,POD2,0.5130677996781904,0.6036425491404446,0.375,0.21428571428571427,0.5363430134983094,0.29988625567034394,0.7399929062744037,2023-09-30 13:54:32.479650,0.35732747687212946,0.5776002059697232,318,0,0.0,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,0.6248423669530597,Medium Risk
111,POL2,POD1,0.28363607710914274,0.5450272397457628,0.49999999999999994,0.3571428571428571,0.5149159894471569,0.6087757114289223,0.5877864107278576,2024-05-20 13:54:32.479650,0.45520301769074,0.6340781593935977,85,0,0.0,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,0.5729989508278448,Medium Risk
112,POL3,POD3,0.674879912838611,0.38280768456739356,0.49999999999999994,0.2857142857142857,0.3735436369121426,0.5734569191145291,0.47695577920682797,2023-09-08 13:54:32.479650,0.31804708162275047,0.6209199256588306,340,0,0.0,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,True,False,0.28804597048841535,Low Risk
113,POL3,POD2,0.38319974466984197,0.23610119485718606,0.0,0.42857142857142855,0.5937504600430863,0.4686412080707734,0.5781278680147947,2023-12-15 13:54:32.479650,0.26843106488516844,0.6988373895457601,242,0,0.0,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,0.42870818494300994,Medium Risk
114,POL3,POD3,0.25024213567237463,0.3308334228920691,0.9374999999999999,0.21428571428571427,0.5101622573363473,0.632042090275331,0.24799046785897672,2023-09-25 13:54:32.479650,0.25594531239822604,0.7853228326968158,323,0,0.0,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,0.6520828030606864,Medium Risk
115,POL3,POD1,0.44438380738402494,0.571232515778874,0.16666666666666666,0.3571428571428571,0.31873658278412204,0.3745137533166512,0.7024385262944166,2023-12-01 13:54:32.479650,0.5725090991304128,0.10894834066419282,256,0,0.0,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,0.7667321588786259,High Risk
116,POL3,POD1,0.6792004354243301,0.47559114129890034,0.4791666666666667,0.21428571428571427,0.6925833138317354,0.6642899035888672,0.808424212462252,2023-12-21 13:54:32.479650,0.4001298456730705,0.3931831923195296,236,0,0.0,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,0.428266921320371,Medium Risk
117,POL1,POD2,0.47333440239046587,0.3836128157961547,0.020833333333333332,0.2857142857142857,0.418783902201947,0.3430418930322893,0.40946708532668974,2023-08-29 13:54:32.479650,0.43173873062291435,0.5941397955984266,350,0,0.0,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.44909141913781453,Medium Risk
