RouteID,POL_Code,POD_Code,Distance,Average_Transit_Days,Number_Of_Travels,Total_Incidents_Count,Carbon_Emissions,Cargo_Value,Route_Duration,Incident_Date,Average_Vessel_Age,Crew_Experience_Level,Days_Since_Incident,Recent_Incidents,Total_Recent_Incidents,Previous_Safety_Awards,Training_Programs,Cargo_Type,Navigational_Risks_clear,Regulatory_Compliance_compliant,Ship_Maintenance_Records_overdue,Insurance_Coverage_full,Ship_Type_bulk carrier,Emergency_Response_Plans_in place,RiskScore,RiskScore_Category
104,POL2,POD2,221,19,42,6,94.82133809,1765692.3404882373,25,34:35.9,9.208895983396204,9.821489511637836,19,0,0,TRUE,Irregular,Non-Hazardous,Clear,Compliant,Up-To-Date,None,Container,TRUE,0.6406988480493491,Medium Risk
105,POL2,POD2,263,18,17,5,106.05123683541969,1664055.8284533988,28,34:35.9,17.49429311415445,12.137858543866487,40,0,0,FALSE,Irregular,Non-Hazardous,Congested Areas,Non-Compliant,Up-To-Date,None,Container,TRUE,0.588233349,Medium Risk
106,POL1,POD1,934,19,12,4,112.94500672331104,1556570.2026010044,16,34:35.9,9.071603031,14.72561092912573,324,0,0,FALSE,Regular,Hazardous,Congested Areas,Compliant,Up-To-Date,None,Container,TRUE,0.5327531658854151,Medium Risk
107,POL3,POD2,704,19,40,2,104.0821836288444,1641594.352,26,34:35.9,10.573032237445638,9.620358379071856,138,0,0,FALSE,Irregular,Non-Hazardous,Congested Areas,Compliant,Overdue,Partial,Container,FALSE,0.5766461224853587,Medium Risk
108,POL3,POD3,813,5,8,7,119.87527189098583,865004.1804969497,35,34:35.9,10.34907129188278,10.150998543645589,267,0,0,TRUE,Regular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Full,Container,FALSE,0.17579536807987317,Low Risk
109,POL3,POD1,857,12,39,3,129.61479527642547,1366613.4873389453,31,34:35.9,11.55289121641448,12.336254567212222,116,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Compliant,Overdue,None,Bulk Carrier,TRUE,0.43472416076113296,Medium Risk
110,POL3,POD2,238,12,22,5,95.17445989777096,1774561.047268878,13,34:35.9,20.520085378468693,13.006806651395767,241,0,0,FALSE,Regular,Hazardous,Clear,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.6452667121793353,Medium Risk
111,POL2,POD1,919,18,25,6,104.12801406735991,1226975.8450135482,27,34:35.9,14.991641292007966,11.75851984977885,257,0,0,FALSE,Irregular,Hazardous,Congested Areas,Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.3626369543415564,Medium Risk
112,POL3,POD3,343,6,38,6,99.86233769711612,1434368.3400068302,24,34:35.9,17.298722683328663,8.473927706370436,324,0,2,FALSE,Irregular,Non-Hazardous,Congested Areas,Compliant,Overdue,Partial,Container,TRUE,0.46968200437757013,Medium Risk
113,POL3,POD2,926,9,44,4,83.19357997691887,1239473.0734952171,18,34:35.9,18.39619450917358,9.565696238,329,0,0,FALSE,Irregular,Non-Hazardous,Clear,Non-Compliant,Up-To-Date,Full,Bulk Carrier,TRUE,0.36907927918618355,Medium Risk
114,POL3,POD3,949,14,37,4,113.34398114877722,1851499.5622918908,15,34:35.9,8.126709328849667,9.553432725291767,114,0,0,TRUE,Regular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,None,Container,FALSE,0.6849913513922886,High Risk
115,POL3,POD1,729,13,33,4,102.38393319100688,1916213.308655743,16,34:35.9,13.440968458949557,8.547290883,91,0,0,FALSE,Irregular,Non-Hazardous,Clear,Non-Compliant,Overdue,None,Bulk Carrier,FALSE,0.7183867443297204,High Risk
116,POL3,POD1,436,16,10,0,101.91592130782132,1329427.5228445597,38,34:35.9,24.56475594854809,11.227618622932216,223,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Container,FALSE,0.4155029916005418,Medium Risk
117,POL1,POD2,606,5,41,6,105.02488828940385,1218347.5266301143,36,34:35.9,9.404170597011433,11.607700404269451,308,0,1,TRUE,Irregular,Non-Hazardous,Clear,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,TRUE,0.35818394351632293,Medium Risk
118,POL2,POD3,661,8,17,6,100.40377291096264,2049633.0619857244,11,34:35.9,0.9930503639852084,12.625630377328557,302,0,2,FALSE,Irregular,Non-Hazardous,Congested Areas,Compliant,Overdue,None,Bulk Carrier,FALSE,0.7872409631027881,High Risk
119,POL3,POD1,826,15,36,5,130.61934913991297,1465923.0860537908,37,34:35.9,8.760255985488444,5.938032096,340,0,0,TRUE,Regular,Hazardous,Shallow Waters,Compliant,Overdue,Partial,Bulk Carrier,TRUE,0.4859839375203899,Medium Risk
120,POL3,POD3,375,19,4,9,104.02495774246063,1330288.596,16,34:35.9,23.635455541531787,14.042247682883342,275,0,1,FALSE,Regular,Hazardous,Shallow Waters,Compliant,Overdue,Full,Container,FALSE,0.41595778788771254,Medium Risk
121,POL2,POD3,906,9,40,2,77.44540355,1971332.8953857506,31,34:35.9,16.56664380254322,8.929835123668086,310,0,0,FALSE,Irregular,Hazardous,Shallow Waters,Compliant,Overdue,Full,Container,FALSE,0.7468242001004426,High Risk
122,POL3,POD2,467,15,38,5,84.80314602880338,961027.0407498425,35,34:35.9,15.91788947599062,16.19152440121818,278,0,0,FALSE,Irregular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,None,Container,FALSE,0.22536168732403772,Low Risk
123,POL2,POD3,698,11,4,4,87.57356520174773,1534057.0539281687,30,34:35.9,6.030020379417878,8.444874248376149,31,0,0,FALSE,Irregular,Non-Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Partial,Container,FALSE,0.5211094116708335,Medium Risk
124,POL1,POD1,247,6,41,2,111.48466748473423,1697437.7852361677,20,34:35.9,16.674484751700415,4.862837213513715,283,0,1,FALSE,Irregular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,Full,Container,FALSE,0.6054676510702381,Medium Risk
125,POL3,POD1,972,18,36,5,82.81356102179728,1421004.0635562134,15,34:35.9,8.181720011170356,11.922903976949971,53,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,None,Bulk Carrier,TRUE,0.46277707167026294,Medium Risk
126,POL3,POD2,697,8,2,5,71.82163733920953,1433706.5308433676,16,34:35.9,11.774716925024537,5.443193578345111,113,0,0,TRUE,Irregular,Non-Hazardous,Clear,Compliant,Up-To-Date,Full,Container,TRUE,0.4693033397255323,Medium Risk
127,POL1,POD3,454,8,4,5,70.02340684652741,1219893.8572847524,34,34:35.9,14.332777866955537,7.634022413634373,290,0,0,TRUE,Regular,Non-Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Full,Bulk Carrier,FALSE,0.3589451709035266,Medium Risk
128,POL3,POD1,846,7,12,2,123.65753043904864,908615.6313244059,11,34:35.9,17.20691285449466,10.287596937968264,80,0,0,TRUE,Regular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Partial,Container,FALSE,0.19830754490113164,Low Risk
129,POL1,POD1,574,9,4,4,88.01014458730866,1513491.8181230484,26,34:35.9,4.511854400528603,7.888849201738771,169,0,0,FALSE,Irregular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Full,Container,FALSE,0.5104934981755261,Medium Risk
130,POL1,POD2,628,9,47,6,62.28936463993894,1619149.6321578117,37,34:35.9,5.298010395164671,8.557003097714505,195,0,0,FALSE,Irregular,Hazardous,Clear,Compliant,Up-To-Date,Partial,Bulk Carrier,TRUE,0.565040305,Medium Risk
131,POL3,POD3,528,15,13,5,92.30928134225987,1679437.3564896728,20,34:35.9,19.460364274615063,13.191423525828078,71,0,0,TRUE,Irregular,Hazardous,Shallow Waters,Compliant,Overdue,Partial,Container,TRUE,0.5961629181931095,Medium Risk
132,POL1,POD3,592,19,33,3,99.19376644,1704024.3431831254,23,34:35.9,9.446637308,10.722494857012588,146,0,0,TRUE,Regular,Hazardous,Congested Areas,Non-Compliant,Overdue,Full,Container,TRUE,0.6088645035465238,Medium Risk
133,POL3,POD3,400,9,40,1,93.51299069127957,1284395.1869730784,14,34:35.9,17.034874281216055,12.800846828130318,243,0,0,FALSE,Regular,Hazardous,Shallow Waters,Non-Compliant,Overdue,None,Container,TRUE,0.39226691555591825,Medium Risk
134,POL3,POD1,692,14,1,7,60.757485996683634,1450439.746529946,12,34:35.9,1.476961126676045,9.225379510645714,243,0,0,TRUE,Regular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.47793776754811806,Medium Risk
135,POL3,POD1,941,10,48,4,97.24375219970614,1383160.6989034116,13,34:35.9,9.066414127190704,5.213614578313568,326,0,0,FALSE,Regular,Hazardous,Clear,Non-Compliant,Overdue,Partial,Bulk Carrier,FALSE,0.44325156002640814,Medium Risk
136,POL1,POD2,218,13,24,4,68.29608373747101,1772590.6063826224,26,34:35.9,19.452642081293686,9.831414550649594,262,0,0,TRUE,Irregular,Non-Hazardous,Clear,Compliant,Up-To-Date,Full,Bulk Carrier,TRUE,0.6442341766637542,Medium Risk
137,POL1,POD1,202,8,8,1,123.73240542466539,1659622.4268613004,25,34:35.9,10.60973517238436,9.200979519409744,302,0,0,TRUE,Irregular,Non-Hazardous,Clear,Compliant,Overdue,Full,Container,FALSE,0.5859376864720026,Medium Risk
138,POL1,POD2,397,11,2,5,104.84329151426131,1329327.745578873,19,34:35.9,9.189230392777354,13.820034963926442,216,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Full,Container,TRUE,0.415448413,Medium Risk
139,POL2,POD2,421,10,35,5,85.25294849,1978577.8818104623,18,34:35.9,9.511356629131472,3.8205520286729264,192,0,0,FALSE,Regular,Hazardous,Congested Areas,Compliant,Overdue,None,Bulk Carrier,TRUE,0.75056591,High Risk
140,POL3,POD3,705,8,14,3,116.64820144212993,1656667.1855356658,26,34:35.9,10.477384037401947,9.774012958103405,100,0,0,FALSE,Irregular,Hazardous,Congested Areas,Compliant,Overdue,None,Container,FALSE,0.5844144616407959,Medium Risk
141,POL1,POD2,429,8,31,2,121.15030508917646,2158858.9470823053,13,34:35.9,9.140575125368285,9.924873312250812,163,0,0,FALSE,Regular,Hazardous,Congested Areas,Compliant,Overdue,None,Container,TRUE,0.8436322643298217,High Risk
142,POL2,POD3,812,12,22,3,93.96609537433324,1835821.2898822483,29,34:35.9,3.9255888279219597,12.507954910358169,124,0,0,FALSE,Irregular,Hazardous,Clear,Compliant,Up-To-Date,Partial,Bulk Carrier,TRUE,0.6768788173112605,High Risk
143,POL3,POD3,562,5,18,3,89.93965912779126,1321487.3589321717,22,34:35.9,11.224573566992047,12.355491903990853,316,0,0,TRUE,Irregular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Full,Bulk Carrier,TRUE,0.4113976333920356,Medium Risk
144,POL3,POD1,357,19,24,6,84.02805273416267,1766671.244102776,16,34:35.9,12.892559903760377,8.967561106445176,318,0,0,TRUE,Regular,Hazardous,Clear,Non-Compliant,Overdue,Partial,Bulk Carrier,FALSE,0.6411915300749444,Medium Risk
145,POL3,POD1,355,19,36,3,145.62755251370746,1683040.172190764,38,34:35.9,14.808652842726108,13.888857116886301,329,0,0,TRUE,Regular,Non-Hazardous,Clear,Compliant,Overdue,None,Bulk Carrier,TRUE,0.5980606394286188,Medium Risk
146,POL2,POD2,857,14,34,8,121.01120586583174,1776321.432328058,29,34:35.9,22.82998666533251,5.574165249,149,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,Partial,Bulk Carrier,FALSE,0.6461979368557553,Medium Risk
147,POL1,POD2,642,12,7,8,99.02514714993004,1220862.9240192883,32,34:35.9,4.785605641124562,9.352613305906218,64,0,0,FALSE,Regular,Hazardous,Clear,Non-Compliant,Up-To-Date,Full,Container,TRUE,0.3594647595158752,Medium Risk
148,POL1,POD2,595,15,25,6,100.09254669359746,1545892.426351031,12,34:35.9,16.819939105466098,8.614145951484097,315,0,0,TRUE,Irregular,Hazardous,Clear,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.5272430614830229,Medium Risk
149,POL1,POD2,505,17,35,2,106.1164797561117,1449275.0798608023,10,34:35.9,9.448856535315727,10.907445433861332,128,0,0,FALSE,Irregular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Partial,Container,TRUE,0.47737723423779327,Medium Risk
150,POL1,POD1,528,9,41,3,104.13645648569121,1310267.6526685352,19,34:35.9,15.895572849094757,8.616556772233594,297,0,1,FALSE,Irregular,Non-Hazardous,Congested Areas,Non-Compliant,Up-To-Date,None,Container,FALSE,0.40562829932105277,Medium Risk
151,POL3,POD2,544,5,39,2,88.38753564908211,2058976.9975352534,27,34:35.9,10.136225558787773,8.381445209,318,0,0,FALSE,Regular,Hazardous,Clear,Non-Compliant,Overdue,Full,Bulk Carrier,TRUE,0.7920635805513281,High Risk
152,POL3,POD3,715,16,10,1,92.17291758778427,1193229.5190148249,31,34:35.9,4.400526773460546,12.578696362961141,35,0,0,FALSE,Regular,Hazardous,Clear,Non-Compliant,Up-To-Date,Full,Container,TRUE,0.34519524951868735,Medium Risk
153,POL1,POD1,824,17,25,4,115.32283895687684,1363879.6806910844,17,34:35.9,8.610343428133419,14.182015254397855,243,0,0,TRUE,Irregular,Hazardous,Shallow Waters,Non-Compliant,Overdue,Partial,Container,TRUE,0.43330233861648243,Medium Risk
154,POL1,POD3,211,15,30,5,117.8829293,1499054.6638379623,27,34:35.9,21.055885167906574,10.00939917487445,328,0,0,FALSE,Irregular,Non-Hazardous,Shallow Waters,Non-Compliant,Overdue,Partial,Bulk Carrier,TRUE,0.5030794879273118,Medium Risk
155,POL1,POD2,634,17,6,8,100.96837110331164,1653405.7698468678,21,34:35.9,12.932745570438533,10.329977802260341,240,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Compliant,Overdue,None,Bulk Carrier,TRUE,0.5827291723586178,Medium Risk
156,POL2,POD1,855,16,49,7,88.08248556979551,1571600.2081925075,30,34:35.9,19.773509222178774,11.491969624466307,198,0,0,FALSE,Irregular,Non-Hazardous,Clear,Non-Compliant,Overdue,Full,Bulk Carrier,TRUE,0.5405209625532822,Medium Risk
157,POL3,POD3,331,10,49,5,100.12639461167976,1939605.8797857761,34,34:35.9,18.419087549657352,9.497268116423838,207,0,0,TRUE,Regular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Full,Container,TRUE,0.7304687630538875,High Risk
158,POL1,POD1,710,19,26,3,129.60828920277055,2045016.0091388158,28,34:35.9,7.319855749,15.415850117669038,116,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,Partial,Container,TRUE,0.7848809572942675,High Risk
159,POL1,POD3,357,15,5,2,141.9862269066878,1600636.3304673994,21,34:35.9,18.597919096351447,10.859043200146003,252,0,0,FALSE,Irregular,Hazardous,Clear,Compliant,Up-To-Date,Partial,Bulk Carrier,TRUE,0.5555070414591948,Medium Risk
160,POL2,POD1,267,8,47,5,132.86033279953674,1601380.0819948928,25,34:35.9,16.144161622685704,11.042945398157151,150,0,0,TRUE,Irregular,Hazardous,Clear,Non-Compliant,Overdue,Partial,Container,TRUE,0.5559070560339257,Medium Risk
161,POL1,POD3,768,16,39,3,118.22472061988469,1404423.1570950677,33,34:35.9,13.75203445175945,8.707893693437962,341,0,0,FALSE,Irregular,Non-Hazardous,Clear,Compliant,Overdue,None,Container,FALSE,0.4542355908525384,Medium Risk
162,POL3,POD3,403,11,1,4,140.41425683822746,1114691.2030293802,25,34:35.9,9.666019992,7.049548813989611,56,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.30467782594965664,Low Risk
163,POL2,POD3,575,12,15,3,70.47679702350003,1671366.097096641,32,34:35.9,6.751203727988723,12.091679075078572,150,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,Partial,Bulk Carrier,TRUE,0.5919792336104195,Medium Risk
164,POL2,POD1,279,5,10,5,86.3105298,1732981.6985030798,29,34:35.9,5.979659340518342,8.174803266935955,71,0,0,FALSE,Irregular,Hazardous,Clear,Non-Compliant,Overdue,Full,Container,FALSE,0.6237857240808301,Medium Risk
165,POL2,POD3,501,8,37,7,101.62756629122569,2025734.8106830432,16,34:35.9,9.746762349153057,9.419513588979942,246,0,0,FALSE,Regular,Hazardous,Clear,Compliant,Up-To-Date,None,Container,FALSE,0.7749176547208416,High Risk
166,POL1,POD3,802,7,48,5,81.20643946093601,1347696.6585772426,29,34:35.9,13.613830096884211,8.223070922340867,271,0,0,FALSE,Regular,Hazardous,Clear,Non-Compliant,Up-To-Date,Partial,Container,FALSE,0.42493929297275296,Medium Risk
167,POL1,POD2,279,5,29,4,95.49649222064663,1411367.761897575,11,34:35.9,16.259737387455374,7.310409248093656,203,0,0,FALSE,Irregular,Non-Hazardous,Clear,Non-Compliant,Overdue,None,Container,TRUE,0.4577988249255636,Medium Risk
168,POL1,POD3,425,12,16,7,95.73290353238974,1547641.1522183071,25,34:35.9,10.094440368918159,9.557730691508059,174,0,0,FALSE,Regular,Hazardous,Clear,Non-Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.5281362532631615,Medium Risk
169,POL2,POD2,211,5,3,5,94.78033221384055,1758064.1143835688,30,34:35.9,16.465727772729394,10.832885531954052,49,0,0,FALSE,Irregular,Non-Hazardous,Shallow Waters,Compliant,Overdue,None,Container,FALSE,0.6367357487726798,Medium Risk
170,POL2,POD1,703,12,37,9,102.74165121842209,1933295.3182635894,31,34:35.9,3.337758595500226,8.652679507,9,1,1,TRUE,Irregular,Non-Hazardous,Clear,Non-Compliant,Overdue,Full,Bulk Carrier,TRUE,0.7272082649108073,High Risk
171,POL3,POD3,333,19,8,5,92.80396194693824,1101464.3879238195,25,34:35.9,7.796608179214776,8.444783762890587,291,0,0,FALSE,Irregular,Non-Hazardous,Shallow Waters,Compliant,Overdue,Full,Bulk Carrier,FALSE,0.2978353462031136,Low Risk
172,POL2,POD1,386,7,18,5,103.56414903603815,1192617.8566787073,23,34:35.9,15.875165475174352,14.932445461866642,177,0,0,TRUE,Regular,Hazardous,Congested Areas,Compliant,Overdue,Full,Bulk Carrier,FALSE,0.34489337326816677,Medium Risk
173,POL1,POD2,780,5,32,5,80.77607995,1475218.706311363,20,34:35.9,16.36632058193082,12.474200048099371,162,0,1,TRUE,Irregular,Hazardous,Shallow Waters,Non-Compliant,Overdue,Partial,Bulk Carrier,TRUE,0.4907533804182647,Medium Risk
174,POL1,POD2,515,7,44,6,94.58300161041885,1391938.3612685853,17,34:35.9,10.427173015522722,11.091785446045316,4,1,1,FALSE,Regular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Full,Container,TRUE,0.4477808741211163,Medium Risk
175,POL2,POD1,744,11,42,7,75.71891092952013,1310405.356191443,12,34:35.9,12.35383550323729,10.261012744765306,48,0,0,TRUE,Regular,Non-Hazardous,Clear,Compliant,Overdue,Partial,Bulk Carrier,TRUE,0.40568937961408047,Medium Risk
176,POL3,POD3,371,17,16,6,88.59937526073647,965789.3968877158,23,34:35.9,10.926898336684808,14.250779481438656,53,0,0,TRUE,Irregular,Hazardous,Congested Areas,Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.22781093445096132,Low Risk
177,POL2,POD1,837,5,29,5,116.09212065566308,1271674.8870451706,25,34:35.9,8.447375641030199,9.595192610612509,19,0,0,TRUE,Irregular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,None,Container,TRUE,0.3857062791949089,Medium Risk
178,POL2,POD2,516,19,43,5,101.67236642594423,1634441.281058833,25,34:35.9,20.48200765387023,8.208475496386416,38,0,0,TRUE,Irregular,Hazardous,Clear,Non-Compliant,Up-To-Date,Full,Container,TRUE,0.5729591142304427,Medium Risk
179,POL2,POD2,757,17,32,8,133.91459262256421,1936855.7285261406,33,34:35.9,12.571930513053692,10.172271651854734,88,0,0,FALSE,Irregular,Hazardous,Clear,Non-Compliant,Overdue,None,Container,TRUE,0.7290633018870346,High Risk
180,POL1,POD3,485,13,23,5,97.57105360005271,1470109.5163290768,16,34:35.9,21.320316192793364,11.384414862804341,349,0,0,FALSE,Regular,Hazardous,Shallow Waters,Compliant,Up-To-Date,Partial,Bulk Carrier,TRUE,0.48812436902224593,Medium Risk
181,POL1,POD2,450,8,24,9,73.21149768025411,1673158.3750831543,37,34:35.9,16.96844966483959,9.760383919776324,117,0,0,FALSE,Regular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.5929173206720565,Medium Risk
182,POL1,POD3,355,18,5,5,82.13637394961708,1380319.234,13,34:35.9,11.980587962838053,7.270389606,137,0,1,FALSE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,None,Bulk Carrier,FALSE,0.44176163664668716,Medium Risk
183,POL2,POD3,943,19,1,6,118.67935625926697,1593997.6006363088,27,34:35.9,10.509724225861438,11.268952923321978,318,0,0,FALSE,Regular,Hazardous,Congested Areas,Non-Compliant,Overdue,Partial,Container,TRUE,0.5520710681757117,Medium Risk
184,POL3,POD3,995,15,18,5,93.92603092201328,1251220.8345912714,16,34:35.9,16.281048588218248,7.960487437810857,8,1,1,TRUE,Irregular,Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Bulk Carrier,FALSE,0.3751389963186689,Medium Risk
185,POL2,POD2,229,8,7,3,130.5321402410703,1776876.9121042176,28,34:35.9,9.949918511664675,9.760732622970306,183,0,0,FALSE,Irregular,Non-Hazardous,Clear,Compliant,Overdue,Partial,Bulk Carrier,FALSE,0.6464646098785638,Medium Risk
186,POL2,POD1,326,11,5,13,120.50691347288924,1511793.2989543844,34,34:35.9,14.080373415920658,11.357647097266696,212,0,0,FALSE,Regular,Hazardous,Clear,Non-Compliant,Overdue,Partial,Container,FALSE,0.5096480359459368,Medium Risk
187,POL1,POD1,272,11,12,4,60.53404436396478,1502670.5973937071,25,34:35.9,15.628965631266269,7.570562302,138,0,0,FALSE,Irregular,Hazardous,Shallow Waters,Compliant,Up-To-Date,Partial,Container,FALSE,0.5049015899958569,Medium Risk
188,POL1,POD2,275,11,33,4,90.23751451251871,1926084.8765294629,14,34:35.9,8.696262512,11.470602090522288,297,0,0,FALSE,Regular,Hazardous,Clear,Non-Compliant,Up-To-Date,Partial,Container,FALSE,0.723474222,High Risk
189,POL2,POD1,297,9,17,5,131.4653593568061,947806.5758602875,16,34:35.9,14.407854328383578,5.877407569729391,325,0,0,TRUE,Irregular,Hazardous,Clear,Non-Compliant,Up-To-Date,None,Container,TRUE,0.21854447214895578,Low Risk
190,POL3,POD1,406,15,3,3,96.89221524311826,1354458.574798902,17,34:35.9,11.188178806274271,14.977283509125337,78,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,Full,Bulk Carrier,FALSE,0.42841727625650217,Medium Risk
191,POL1,POD2,750,7,11,6,99.79906750690668,1549412.0270900156,11,34:35.9,13.866449200969097,11.886626178754938,89,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Compliant,Overdue,Partial,Bulk Carrier,FALSE,0.5290482930377288,Medium Risk
192,POL3,POD1,467,10,40,7,117.58476939139712,1632025.7759801215,31,34:35.9,3.3735171593546305,7.7392150041245475,294,0,0,FALSE,Regular,Hazardous,Shallow Waters,Compliant,Overdue,None,Container,FALSE,0.5717121472356756,Medium Risk
193,POL3,POD2,658,9,39,4,134.5032369949186,1251151.464539534,14,34:35.9,11.25777400669145,10.36193744922698,117,0,0,TRUE,Irregular,Hazardous,Congested Areas,Non-Compliant,Overdue,Full,Bulk Carrier,TRUE,0.37513016814510297,Medium Risk
194,POL2,POD3,958,15,40,3,104.58088018313528,1100792.9297521738,14,34:35.9,16.927886685931746,8.115694649774426,4,1,1,TRUE,Irregular,Hazardous,Shallow Waters,Non-Compliant,Overdue,None,Bulk Carrier,FALSE,0.29751054071421296,Low Risk
